GCoM_ID,signatory name,country code,Covenant Region,Year of adhesion,population adhesion year, signatory adhesion type , latitude , longitude ,area, NUTS3 , LAU1 , LAU2 , FUA_ID , CITY_ID/GREATER_CITY_ID , CITY or Greater City ,population in 2018, degree of urbanisation ,Heating Degree-Days (HDD),reference year HDD,"GDP per capita at NUTS3 [Euro per inhabitant]"," GHG emissions per capita in GCoM sectors_EDGAR [tCO2-eq/year] ",reference years in EDGAR,  Mitigation reduction target 2020 [%] ,  Mitigation reduction target 2030 [%] , reduction_type_id 
IT1810,Endine Gaiano,it,Europe EU27,2010,3553.00, As an individual signatory , 45.79 , 9.97 ,21.00, ITC46 ,, IT016093 ,, NaN , Other ,3460.00, 3.00 ,2240.90,2007,30538.89, 5.31 ,2007, 23.00 , -   , absolute 
ES1063,Salinas,es,Europe EU27,2010,1585.00, As an individual signatory , 38.52 ,-0.91 ,62.00, ES212 ,, ES20068 ,, NaN , Other ,232.00, 3.00 ,1687.28,2007,27616.67, 5.27 ,2007, 20.00 , -   , absolute 
ES1632,Alcocer de Planes,es,Europe EU27,2010,238.00, As an individual signatory , 38.79 ,-0.40 ,4.00, ES521 ,, ES03007 ,, NaN , Other ,229.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES1436,Benigembla,es,Europe EU27,2010,508.00, As an individual signatory , 38.76 ,-0.11 ,18.00, ES521 ,, ES03029 ,, NaN , Other ,444.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 40.00 , -   , absolute 
ES1141,Beniarrés,es,Europe EU27,2010,1254.00, As an individual signatory , 38.82 ,-0.38 ,20.00, ES521 ,, ES03028 ,, NaN , Other ,1118.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES0851,Xaló,es,Europe EU27,2010,2793.00, As an individual signatory , 38.74 ,-0.01 ,35.00, ES521 ,, ES03081 ,, NaN , Other ,2683.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 35.00 , -   , absolute 
ES0578,Gata de Gorgos,es,Europe EU27,2010,5985.00, As an individual signatory , 38.77 , 0.08 ,20.00, ES521 ,, ES03071 ,, NaN , Other ,5893.00, 2.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES1352,Daya Vieja,es,Europe EU27,2010,685.00, As an individual signatory , 38.11 ,-0.74 ,3.00, ES521 ,, ES03062 ,, NaN , Other ,685.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
IT2065,Moneglia,it,Europe EU27,2009,2735.00, As an individual signatory , 44.24 , 9.49 ,15.00, ITC33 ,, IT010037 ,, NaN , Other ,2798.00, 3.00 ,2102.87,2005,31022.22, 5.48 ,2005, 20.00 , -   , absolute 
IT3125,Cassano Valcuvia,it,Europe EU27,2010,663.00, As an individual signatory , 45.93 , 8.77 ,4.00, ITC41 ,, IT012041 ,, NaN , Other ,675.00, 3.00 ,2566.60,2005,28361.11, 5.48 ,2005, 20.00 , -   , absolute 
IT2277,Tavernola Bergamasca,it,Europe EU27,2010,2146.00, As an individual signatory , 45.71 , 10.05 ,12.00, ITC46 ,, IT016211 ,, NaN , Other ,2042.00, 3.00 ,2240.90,2007,30538.89, 5.31 ,2007, 22.00 , -   , absolute 
ES0013,Rioja,es,Europe EU27,2009,308968.00, As an individual signatory , 36.94 ,-2.46 ,36.40, ES611 ,, 27 communes , ES018L2 , ES018L2 , City or Greater city ,136545.00, 1.00 ,1079.27,2007,18227.78, 5.27 ,2007, 41.00 , -   , absolute 
ES0724,Arboleas,es,Europe EU27,2009,3904.00, As an individual signatory , 37.35 ,-2.07 ,66.14, ES611 ,, ES04017 ,, NaN , Other ,4586.00, 3.00 ,1079.27,2007,18227.78, 5.27 ,2007, 27.00 , -   , absolute 
MT0015,Isla,mt,Europe EU27,2010,3099.00, As an individual signatory , 35.89 , 14.52 ,NaN, MT001 ,, MTMT01104 ,, NaN , Other ,2712.00, 3.00 ,717.67,2005,16773.68, 6.17 ,2005, 20.00 , -   , absolute 
IT0603,San Martino Buon Albergo,it,Europe EU27,2010,13235.00, As an individual signatory , 45.42 , 11.09 ,34.75, ITH31 ,, IT023073 ,, NaN , Other ,15482.00, 2.00 ,2302.14,2010,30061.11, 4.86 ,2010, 20.00 , -   , absolute 
IT1272,San Giorgio Su Legnano,it,Europe EU27,2009,6173.00, As an individual signatory , 45.58 , 8.92 ,2.17, ITC4C ,, IT015194 ,, NaN , Other ,6716.00, 2.00 ,2224.45,2005,46677.78, 5.48 ,2005, 21.00 , -   , absolute 
IT1280,Villa Cortese,it,Europe EU27,2009,6113.00, As an individual signatory , 45.59 , 8.92 ,3.55, ITC4C ,, IT015248 ,, NaN , Other ,6171.00, 2.00 ,2224.45,2005,46677.78, 5.48 ,2005, 21.00 , -   , absolute 
IT2161,Morengo,it,Europe EU27,2010,2474.00, As an individual signatory , 45.53 , 9.71 ,10.00, ITC46 ,, IT016140 ,, NaN , Other ,2535.00, 3.00 ,2762.34,2005,30538.89, 5.48 ,2005, 29.00 , -   , absolute 
IT0780,Cologno al Serio,it,Europe EU27,2010,10500.00, As an individual signatory , 45.58 , 9.71 ,18.52, ITC46 ,, IT016079 ,, NaN , Other ,11180.00, 2.00 ,2762.34,2005,30538.89, 5.48 ,2005, 23.00 , -   , absolute 
CY0005,Larnaca,cy,Europe EU27,2009,51232.00, As an individual signatory , 34.91 , 33.64 ,29.35, CY000 ,, CY4000 ,, NaN , Other ,51232.00, 1.00 ,703.95,2009,21036.84, 6.21 ,2009, 40.00 , -   , absolute 
IT0743,San Felice sul Panaro,it,Europe EU27,2009,10992.00, As an individual signatory , 44.84 , 11.14 ,51.00, ITH54 ,, IT036037 ,, NaN , Other ,10802.00, 2.00 ,2266.50,1998,33622.22, 5.26 ,1998, 20.00 , -   , absolute 
HR0006,Karlovac,hr,Europe EU27,2010,59802.00, As an individual signatory , 45.49 , 15.56 ,401.11, HR04D ,, HR01791 ,, NaN , Other ,55705.00, 2.00 ,2277.03,2009,6966.67, 3.09 ,2009, 20.00 , -   , absolute 
IT1484,Zimella,it,Europe EU27,2010,4931.00, As an individual signatory , 45.37 , 11.34 ,20.00, ITH31 ,, IT023098 ,, NaN , Other ,4893.00, 3.00 ,2364.63,2005,30061.11, 5.48 ,2005, 21.00 , -   , absolute 
IT0549,Zevio,it,Europe EU27,2010,14552.00, As an individual signatory , 45.38 , 11.14 ,55.00, ITH31 ,, IT023097 ,, NaN , Other ,15048.00, 2.00 ,2364.63,2005,30061.11, 5.48 ,2005, 21.00 , -   , absolute 
IT1696,Travedona Monate,it,Europe EU27,2010,3999.00, As an individual signatory , 45.81 , 8.68 ,9.00, ITC41 ,, IT012128 ,, NaN , Other ,4120.00, 3.00 ,2566.60,2005,28361.11, 5.48 ,2005, 23.00 , -   , absolute 
IT1020,Albano Sant'Alessandro,it,Europe EU27,2010,8075.00, As an individual signatory , 45.69 , 9.77 ,5.00, ITC46 ,, IT016003 ,, NaN , Other ,8244.00, 2.00 ,2762.34,2005,30538.89, 5.48 ,2005, 20.00 , -   , absolute 
IT0441,Albino,it,Europe EU27,2010,17807.00, As an individual signatory , 45.76 , 9.80 ,31.81, ITC46 ,, IT016004 ,, NaN , Other ,17903.00, 2.00 ,2819.92,2010,30538.89, 4.86 ,2010, 25.00 , -   , absolute 
IT0399,Cornaredo,it,Europe EU27,2010,19928.00, As an individual signatory , 45.50 , 9.03 ,11.07, ITC4C ,, IT015087 ,, NaN , Other ,20534.00, 2.00 ,2224.45,2005,46677.78, 5.48 ,2005, 20.00 , -   , absolute 
IT1389,Zibido San Giacomo,it,Europe EU27,2009,5415.00, As an individual signatory , 45.36 , 9.11 ,24.58, ITC4C ,, IT015247 ,, NaN , Other ,6872.00, 2.00 ,2224.45,2005,46677.78, 5.48 ,2005, 21.00 , -   , absolute 
IT1531,Rosate,it,Europe EU27,2009,4717.00, As an individual signatory , 45.35 , 9.02 ,18.68, ITC4C ,, IT015188 ,, NaN , Other ,5785.00, 2.00 ,2224.45,2005,46677.78, 5.48 ,2005, 35.00 , -   , absolute 
IT2558,Cassinetta di Lugagnano,it,Europe EU27,2009,1577.00, As an individual signatory , 45.43 , 8.91 ,3.32, ITC4C ,, IT015061 ,, NaN , Other ,1905.00, 3.00 ,2224.45,2005,46677.78, 5.48 ,2005, 22.00 , -   , absolute 
IT1548,Casorezzo,it,Europe EU27,2009,4633.00, As an individual signatory , 45.52 , 8.90 ,6.60, ITC4C ,, IT015058 ,, NaN , Other ,5454.00, 2.00 ,2224.45,2005,46677.78, 5.48 ,2005, 38.00 , -   , absolute 
IT0606,Soliera,it,Europe EU27,2009,13222.00, As an individual signatory , 44.73 , 11.00 ,51.00, ITH54 ,, IT036044 ,, NaN , Other ,15296.00, 2.00 ,2266.50,1998,33622.22, 5.26 ,1998, 20.00 , -   , absolute 
IT1053,Villongo,it,Europe EU27,2010,7770.00, As an individual signatory , 45.67 , 9.93 ,6.00, ITC46 ,, IT016242 ,, NaN , Other ,8147.00, 2.00 ,2240.90,2007,30538.89, 5.31 ,2007, 21.00 , -   , absolute 
IT0991,Concordia sulla Secchia,it,Europe EU27,2010,8337.00, As an individual signatory , 44.91 , 10.98 ,41.00, ITH54 ,, IT036010 ,, NaN , Other ,8440.00, 2.00 ,2266.50,1998,33622.22, 5.26 ,1998, 20.00 , -   , absolute 
IT1363,Medolla,it,Europe EU27,2010,5573.00, As an individual signatory , 44.85 , 11.07 ,26.00, ITH54 ,, IT036021 ,, NaN , Other ,6253.00, 2.00 ,2266.50,1998,33622.22, 5.26 ,1998, 20.00 , -   , absolute 
IT2204,Marano Principato,it,Europe EU27,2010,2337.00, As an individual signatory , 39.30 , 16.18 ,6.32, ITF61 ,, IT078077 ,, NaN , Other ,3177.00, 3.00 ,1488.27,2008,14888.89, 5.20 ,2008, 26.00 , -   , absolute 
IT2782,Calice al Cornoviglio,it,Europe EU27,2009,1175.00, As an individual signatory , 44.21 , 9.84 ,34.00, ITC34 ,, IT011008 ,, NaN , Other ,1105.00, 3.00 ,1636.61,2008,27272.22, 5.20 ,2008, 23.00 , -   , absolute 
IT3006,Rocchetta di Vara,it,Europe EU27,2009,852.00, As an individual signatory , 44.25 , 9.76 ,32.00, ITC34 ,, IT011025 ,, NaN , Other ,701.00, 3.00 ,1636.61,2008,27272.22, 5.20 ,2008, 28.00 , -   , absolute 
IT1095,Vezzano Ligure,it,Europe EU27,2009,7397.00, As an individual signatory , 44.14 , 9.89 ,18.00, ITC34 ,, IT011031 ,, NaN , Other ,7320.00, 2.00 ,1636.61,2008,27272.22, 5.20 ,2008, 20.00 , -   , absolute 
IT0394,Sarzana,it,Europe EU27,2010,20059.00, As an individual signatory , 44.11 , 9.96 ,34.52, ITC34 ,, IT011027 ,, NaN , Other ,22133.00, 2.00 ,1636.61,2008,27272.22, 5.20 ,2008, 21.00 , -   , absolute 
SI0006,Velenje,si,Europe EU27,2010,33331.00, As an individual signatory , 46.36 , 15.11 ,84.00, SI034 ,, SI133 ,, NaN , Other ,32802.00, 2.00 ,3059.87,2003,15057.89, 6.50 ,2003, 23.00 , -   , absolute 
DE0045,Willich,de,Europe EU27,2010,52872.00, As an individual signatory , 51.25 , 6.48 ,67.80, DEA1E ,, DE05166036 ,, NaN , Other ,51179.00, 2.00 ,2626.14,2008,23872.22, 7.73 ,2008, 20.00 , -   , absolute 
IT1373,Bolgare,it,Europe EU27,2010,5500.00, As an individual signatory , 45.63 , 9.82 ,8.59, ITC46 ,, IT016028 ,, NaN , Other ,6237.00, 2.00 ,2762.34,2005,30538.89, 5.48 ,2005, 27.00 , -   , absolute 
ES0301,Arenys de Mar,es,Europe EU27,2009,14685.00, As an individual signatory , 41.58 , 2.55 ,6.45, ES511 ,, ES08006 ,, NaN , Other ,15533.00, 2.00 ,2048.91,2005,25611.11, 5.37 ,2005, 22.00 , -   , absolute 
IT1718,Bagolino,it,Europe EU27,2010,3919.00, As an individual signatory , 45.83 , 10.46 ,109.21, ITC47 ,, IT017010 ,, NaN , Other ,3847.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 29.00 , -   , absolute 
IT0698,Gavardo,it,Europe EU27,2010,11686.00, As an individual signatory , 45.58 , 10.44 ,30.00, ITC47 ,, IT017077 ,, NaN , Other ,12197.00, 2.00 ,2513.82,2007,30794.44, 5.31 ,2007, 22.00 , -   , absolute 
IT0491,Caronno Pertusella,it,Europe EU27,2010,16263.00, As an individual signatory , 45.60 , 9.05 ,8.00, ITC41 ,, IT012034 ,, NaN , Other ,17775.00, 2.00 ,2174.20,2007,28361.11, 5.31 ,2007, 22.00 , -   , absolute 
IT1083,Vobarno,it,Europe EU27,2010,7477.00, As an individual signatory , 45.64 , 10.50 ,53.00, ITC47 ,, IT017204 ,, NaN , Other ,8112.00, 2.00 ,2513.82,2007,30794.44, 5.31 ,2007, 20.00 , -   , absolute 
IT2394,Casto,it,Europe EU27,2010,1913.00, As an individual signatory , 45.70 , 10.32 ,21.00, ITC47 ,, IT017044 ,, NaN , Other ,1710.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 38.00 , -   , absolute 
ES0205,Calp,es,Europe EU27,2010,22437.00, As an individual signatory , 38.65 , 0.05 ,24.00, ES521 ,, ES03047 ,, NaN , Other ,21633.00, 2.00 ,999.81,2007,17261.11, 5.27 ,2007, 43.00 , -   , absolute 
ES0170,El Campello,es,Europe EU27,2010,27893.00, As an individual signatory , 38.43 ,-0.40 ,55.00, ES521 ,, ES03050 ,, NaN , Other ,27893.00, 2.00 ,999.81,2007,17261.11, 5.27 ,2007, 26.00 , -   , absolute 
ES1139,Relleu,es,Europe EU27,2010,1258.00, As an individual signatory , 38.59 ,-0.31 ,77.00, ES521 ,, ES03112 ,, NaN , Other ,1147.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 32.00 , -   , absolute 
IT1342,Sarnico,it,Europe EU27,2010,5754.00, As an individual signatory , 45.67 , 9.96 ,6.00, ITC46 ,, IT016193 ,, NaN , Other ,6688.00, 2.00 ,2240.90,2007,30538.89, 5.31 ,2007, 25.00 , -   , absolute 
IT0523,Agrate Brianza,it,Europe EU27,2010,15035.00, As an individual signatory , 45.58 , 9.35 ,11.00, ITC4D ,, IT108001 ,, NaN , Other ,15540.00, 2.00 ,2224.45,2005,27300.00, 5.48 ,2005, 20.00 , 40.00 , absolute 
IT1274,Bellusco,it,Europe EU27,2010,6162.00, As an individual signatory , 45.62 , 9.42 ,6.54, ITC4D ,, IT108006 ,, NaN , Other ,7403.00, 2.00 ,2224.45,2005,27300.00, 5.48 ,2005, 22.00 , -   , absolute 
IT0224,Brugherio,it,Europe EU27,2014,33124.00, As an individual signatory , 45.55 , 9.30 ,10.41, ITC4D ,, IT108012 ,, NaN , Other ,34868.00, 2.00 ,1861.57,2007,27300.00, 5.31 ,2007, 25.00 , -   , absolute 
IT1733,Sulbiate,it,Europe EU27,2010,3869.00, As an individual signatory , 45.63 , 9.42 ,5.20, ITC4D ,, IT108042 ,, NaN , Other ,4283.00, 3.00 ,2224.45,2005,27300.00, 5.48 ,2005, 21.00 , -   , absolute 
IT0297,Vimercate,it,Europe EU27,2010,25643.00, As an individual signatory , 45.61 , 9.37 ,20.72, ITC4D ,, IT108050 ,, NaN , Other ,26170.00, 2.00 ,2224.45,2005,27300.00, 5.48 ,2005, 20.00 , -   , absolute 
IT0802,Uboldo,it,Europe EU27,2010,10182.00, As an individual signatory , 45.61 , 9.00 ,10.74, ITC41 ,, IT012130 ,, NaN , Other ,10565.00, 2.00 ,2566.60,2005,28361.11, 5.48 ,2005, 23.00 , -   , absolute 
IT1211,Villa di Serio,it,Europe EU27,2010,6566.00, As an individual signatory , 45.73 , 9.74 ,4.60, ITC46 ,, IT016240 ,, NaN , Other ,6777.00, 2.00 ,2819.92,2010,30538.89, 4.86 ,2010, 20.00 , -   , absolute 
BE0023,Oostende,be,Europe EU27,2010,68931.00, As an individual signatory , 51.22 , 2.90 ,37.72, BE255 ,, BE35013 ,, BE011C1 , City or Greater city ,71522.00, 1.00 ,2292.61,2011,24963.16, 5.97 ,2011, 20.00 , -   , absolute 
ES0858,Prats de Lluçanès,es,Europe EU27,2010,2722.00, As an individual signatory , 42.01 , 2.03 ,13.00, ES511 ,, ES08171 ,, NaN , Other ,2537.00, 3.00 ,2048.91,2005,25611.11, 5.37 ,2005, 20.00 , -   , absolute 
IT3026,Grone,it,Europe EU27,2010,817.00, As an individual signatory , 45.73 , 9.91 ,8.00, ITC46 ,, IT016119 ,, NaN , Other ,905.00, 3.00 ,2240.90,2007,30538.89, 5.31 ,2007, 20.00 , -   , absolute 
ES0365,Abrera,es,Europe EU27,2009,11521.00, As an individual signatory , 41.52 , 1.90 ,20.00, ES511 ,, ES08001 ,, NaN , Other ,12334.00, 2.00 ,2048.91,2005,25611.11, 5.37 ,2005, 20.00 , -   , absolute 
IT0706,Nembro,it,Europe EU27,2009,11642.00, As an individual signatory , 45.74 , 9.76 ,15.24, ITC46 ,, IT016144 ,, NaN , Other ,11530.00, 2.00 ,2819.92,2010,30538.89, 4.86 ,2010, 20.00 , -   , absolute 
IT1628,Vestone,it,Europe EU27,2010,4225.00, As an individual signatory , 45.71 , 10.40 ,13.00, ITC47 ,, IT017197 ,, NaN , Other ,4295.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 37.00 , -   , absolute 
IT0840,Botticino,it,Europe EU27,2010,9730.00, As an individual signatory , 45.54 , 10.30 ,19.00, ITC47 ,, IT017023 ,, NaN , Other ,10857.00, 2.00 ,2513.82,2007,30794.44, 5.31 ,2007, 20.00 , -   , absolute 
IT3129,Lavenone,it,Europe EU27,2010,659.00, As an individual signatory , 45.74 , 10.44 ,31.00, ITC47 ,, IT017087 ,, NaN , Other ,533.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 20.00 , -   , absolute 
IT2957,Provaglio Val Sabbia,it,Europe EU27,2010,919.00, As an individual signatory , 45.69 , 10.43 ,15.00, ITC47 ,, IT017157 ,, NaN , Other ,913.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 21.00 , -   , absolute 
IT2513,Paitone,it,Europe EU27,2010,1658.00, As an individual signatory , 45.55 , 10.40 ,7.00, ITC47 ,, IT017132 ,, NaN , Other ,2153.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 21.00 , -   , absolute 
IT0879,Mazzano,it,Europe EU27,2010,9390.00, As an individual signatory , 45.52 , 10.35 ,16.00, ITC47 ,, IT017107 ,, NaN , Other ,12341.00, 2.00 ,2513.82,2007,30794.44, 5.31 ,2007, 20.00 , -   , absolute 
IT2401,Odolo,it,Europe EU27,2010,1904.00, As an individual signatory , 45.65 , 10.38 ,6.00, ITC47 ,, IT017121 ,, NaN , Other ,1941.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 22.00 , -   , absolute 
IT3428,Brumano,it,Europe EU27,2010,86.00, As an individual signatory , 45.85 , 9.50 ,8.14, ITC46 ,, IT016041 ,, NaN , Other ,119.00, 3.00 ,2762.34,2005,30538.89, 5.48 ,2005, 20.00 , -   , absolute 
IT0953,Pessano con Bornago,it,Europe EU27,2009,8673.00, As an individual signatory , 45.55 , 9.39 ,6.66, ITC4C ,, IT015172 ,, NaN , Other ,9053.00, 2.00 ,2224.45,2005,46677.78, 5.48 ,2005, 23.00 , -   , absolute 
IT0579,Alzano Lombardo,it,Europe EU27,2010,13757.00, As an individual signatory , 45.74 , 9.74 ,13.00, ITC46 ,, IT016008 ,, NaN , Other ,13637.00, 2.00 ,2762.34,2005,30538.89, 5.48 ,2005, 20.00 , -   , absolute 
HR0005,Velika Gorica,hr,Europe EU27,2010,63517.00, As an individual signatory , 45.71 , 16.08 ,326.67, HR042 ,, HR05410 ,, NaN , Other ,63517.00, 2.00 ,2217.05,2008,7050.00, 3.24 ,2008, 51.00 , -   , absolute 
PL0015,Ełk,pl,Europe EU27,2010,57449.00, As an individual signatory , 53.83 , 22.36 ,21.00, PL623 ,, PL1004281550501 ,, PL052C1 , City or Greater city ,61523.00, 1.00 ,3763.41,2006,6187.50, 6.87 ,2006, 25.00 , -   , absolute 
IT1633,Dello,it,Europe EU27,2010,4202.00, As an individual signatory , 45.42 , 10.10 ,23.32, ITC47 ,, IT017066 ,, NaN , Other ,5601.00, 2.00 ,2513.82,2007,30794.44, 5.31 ,2007, 21.00 , -   , absolute 
IT1103,Carnate,it,Europe EU27,2010,7335.00, As an individual signatory , 45.65 , 9.38 ,3.47, ITC4D ,, IT108016 ,, NaN , Other ,7327.00, 2.00 ,2224.45,2005,27300.00, 5.48 ,2005, 20.00 , -   , absolute 
IT3092,Cortino,it,Europe EU27,2010,709.00, As an individual signatory , 42.63 , 13.54 ,62.00, ITF12 ,, IT067022 ,, NaN , Other ,631.00, 3.00 ,2043.99,2005,21900.00, 5.48 ,2005, 32.00 , -   , absolute 
IT0243,Castelfranco Emilia,it,Europe EU27,2009,31229.00, As an individual signatory , 44.60 , 11.05 ,102.51, ITH54 ,, IT036006 ,, NaN , Other ,32894.00, 2.00 ,2222.96,1999,33622.22, 5.32 ,1999, 20.00 , -   , absolute 
IT0801,Tortoreto,it,Europe EU27,2010,10202.00, As an individual signatory , 42.80 , 13.91 ,23.00, ITF12 ,, IT067044 ,, NaN , Other ,11757.00, 2.00 ,2043.99,2005,21900.00, 5.48 ,2005, 25.00 , -   , absolute 
PT0044,Beja,pt,Europe EU27,2010,34970.00, As an individual signatory , 38.02 ,-7.87 ,1147.00, PT184 , PT0205 ,,, NaN , Other ,34970.00, 2.00 ,1003.93,2008,14127.78, 3.73 ,2008, 21.00 , -   , absolute 
IT2717,Villachiara,it,Europe EU27,2010,1283.00, As an individual signatory , 45.36 , 9.93 ,16.87, ITC47 ,, IT017200 ,, NaN , Other ,1416.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 20.00 , -   , absolute 
IT1857,Pompiano,it,Europe EU27,2010,3388.00, As an individual signatory , 45.43 , 9.99 ,15.27, ITC47 ,, IT017146 ,, NaN , Other ,3776.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 21.00 , -   , absolute 
IT3193,Longhena,it,Europe EU27,2010,578.00, As an individual signatory , 45.44 , 10.06 ,3.47, ITC47 ,, IT017093 ,, NaN , Other ,580.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 20.00 , -   , absolute 
IT2920,Corzano,it,Europe EU27,2010,980.00, As an individual signatory , 45.44 , 10.01 ,12.30, ITC47 ,, IT017064 ,, NaN , Other ,1405.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 30.00 , -   , absolute 
IT2869,Brandico,it,Europe EU27,2010,1041.00, As an individual signatory , 45.46 , 10.05 ,8.38, ITC47 ,, IT017026 ,, NaN , Other ,1695.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 22.00 , -   , absolute 
IT2266,Barbariga,it,Europe EU27,2010,2180.00, As an individual signatory , 45.41 , 10.06 ,11.34, ITC47 ,, IT017011 ,, NaN , Other ,2325.00, 3.00 ,2513.82,2007,30794.44, 5.31 ,2007, 22.00 , -   , absolute 
IT1076,Cuggiono,it,Europe EU27,2010,7516.00, As an individual signatory , 45.50 , 8.82 ,14.93, ITC4C ,, IT015096 ,, NaN , Other ,8290.00, 2.00 ,2224.45,2005,46677.78, 5.48 ,2005, 20.00 , -   , absolute 
IT3004,Rota d'Imagna,it,Europe EU27,2010,857.00, As an individual signatory , 45.83 , 9.51 ,6.03, ITC46 ,, IT016186 ,, NaN , Other ,920.00, 3.00 ,2762.34,2005,30538.89, 5.48 ,2005, 21.00 , -   , absolute 
IT1679,Calvenzano,it,Europe EU27,2010,4030.00, As an individual signatory , 45.49 , 9.60 ,6.00, ITC46 ,, IT016047 ,, NaN , Other ,4240.00, 3.00 ,2762.34,2005,30538.89, 5.48 ,2005, 20.00 , -   , absolute 
ES1355,Lorcha,es,Europe EU27,2010,676.00, As an individual signatory , 38.85 ,-0.31 ,32.00, ES521 ,, ES03084 ,, NaN , Other ,596.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 25.00 , -   , absolute 
ES1405,Sella,es,Europe EU27,2010,584.00, As an individual signatory , 38.61 ,-0.27 ,39.00, ES521 ,, ES03124 ,, NaN , Other ,585.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 31.00 , -   , absolute 
ES0492,Pedreguer,es,Europe EU27,2010,7490.00, As an individual signatory , 38.79 , 0.03 ,30.00, ES521 ,, ES03101 ,, NaN , Other ,7490.00, 2.00 ,999.81,2007,17261.11, 5.27 ,2007, 36.00 , -   , absolute 
ES1407,Agres ,es,Europe EU27,2010,583.00, As an individual signatory , 38.78 ,-0.52 ,25.00, ES521 ,, ES03003 ,, NaN , Other ,551.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES1307,Planes,es,Europe EU27,2010,713.00, As an individual signatory , 38.79 ,-0.34 ,39.00, ES521 ,, ES03106 ,, NaN , Other ,713.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES0231,Aspe,es,Europe EU27,2010,20537.00, As an individual signatory , 38.35 ,-0.77 ,71.00, ES521 ,, ES03019 ,, NaN , Other ,20537.00, 2.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES0256,Callosa de Segura,es,Europe EU27,2010,18864.00, As an individual signatory , 38.12 ,-0.88 ,25.00, ES521 ,, ES03049 ,, NaN , Other ,18864.00, 2.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES1366,"Ràfol d'Almúnia, El",es,Europe EU27,2010,644.00, As an individual signatory , 38.82 ,-0.05 ,5.00, ES521 ,, ES03110 ,, NaN , Other ,644.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 37.00 , -   , absolute 
ES0541,Ondara,es,Europe EU27,2010,6815.00, As an individual signatory , 38.83 , 0.02 ,10.00, ES521 ,, ES03095 ,, NaN , Other ,6815.00, 2.00 ,999.81,2007,17261.11, 5.27 ,2007, 36.00 , -   , absolute 
ES1684,Benifato,es,Europe EU27,2010,168.00, As an individual signatory , 38.67 ,-0.23 ,12.00, ES521 ,, ES03033 ,, NaN , Other ,149.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 27.00 , -   , absolute 
ES0415,Sax,es,Europe EU27,2010,9696.00, As an individual signatory , 38.54 ,-0.82 ,64.00, ES521 ,, ES03123 ,, NaN , Other ,9771.00, 2.00 ,999.81,2007,17261.11, 5.27 ,2007, 22.00 , -   , absolute 
ES1426,Alquería de Aznar,es,Europe EU27,2010,527.00, As an individual signatory , 38.77 ,-0.42 ,1.00, ES521 ,, ES03017 ,, NaN , Other ,491.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES1490,Benimarfull,es,Europe EU27,2010,431.00, As an individual signatory , 38.78 ,-0.39 ,6.00, ES521 ,, ES03038 ,, NaN , Other ,413.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES0647,"Montesinos, Los",es,Europe EU27,2010,4966.00, As an individual signatory , 38.03 ,-0.74 ,15.00, ES521 ,, ES03903 ,, NaN , Other ,4844.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES1726,Benifallim,es,Europe EU27,2010,121.00, As an individual signatory , 38.66 ,-0.40 ,14.00, ES521 ,, ES03032 ,, NaN , Other ,108.00, 3.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
